muzzle,3.96415,0.877555,1.49567,0.935082,2.80566,0.313019,0.529558,2.89647,2.95417,2.27244,6.20958,2.28187,0.36828,1.57915,2.87632,3.17073,0.707845,0.831985,0.905191,0.744865,1.38568,1.67161,2.94644,0.818487,2.96668,0.236429,1.92929,0.528281,0.201659,5.75584,0.446032,4.78722,3.87169,1.05477,2.53199,3.26013,5.9547,4.33703,5.23079,6.00224,1.09426,1.01442,1.04919,1.6751,1.29845,2.29314,1.87101,3.04261,1.00838,5.12148,0.85143,2.68712,4.60167,3.91045,2.30017,1.2268,2.08275,0.541577,4.50377,0.639896,3.63894,0.115654,0.506672,3.60149,3.50229,4.28393,3.72608,1.01958,4.94244,2.11454,0.839854,1.44016,1.70586,1.99504,1.10516,3.41069,1.25527,1.00418,0.42851,0.844334,1.72114,0.549554,0.898125,1.22917,2.98094,2.73023,1.07064,0.731534,1.28104,3.8953,5.12333,3.02069,3.74565,0.826349,1.94457,1.29075,0.316798,1.75545,0.505335,0.461273,1.77534,2.99382,1.35142,3.79265,2.15286,5.37527,0.265399,2.56149,1.6728,0.795968,4.02733,0.207521,4.36462,2.52591,2.92293,1.89615,3.1312,3.18652,2.47514,2.43803,0.68359,4.2384,0.604942,3.33422,1.04759,1.58358,2.48752,3.97967
clasps,4.05401,4.89106,8.42643,8.56188,0.719613,0.533712,1.10588,0.607096,1.03568,1.33738,0.720417,3.84408,2.69891,2.4013,0.613096,0.202433,5.47929,0.395914,1.32313,5.3184,0.250622,0.668632,1.05267,3.33003,5.97614,2.53522,1.18573,0.325554,0.305199,6.35534,0.416679,0.743542,1.63699,5.99992,1.36118,0.971757,1.04219,0.165366,7.07671,0.744426,2.86535,1.28792,7.60203,0.238786,0.276588,0.764837,1.28897,0.399981,4.54086,5.06304,0.98231,1.09067,0.786692,3.7414,0.761064,0.656949,0.469408,0.589514,0.20916,0.277829,0.291931,0.871678,0.262247,2.26745,3.38034,5.75991,5.24512,3.27599,0.705733,1.26575,0.390954,0.696607,0.845797,0.264551,0.549366,2.86397,8.14409,0.81268,0.223804,1.46914,1.27338,0.757327,7.10817,0.487555,0.43628,4.92343,0.472033,0.553665,4.81627,0.955979,0.10897,0.311982,0.54395,1.12307,2.04196,0.370569,0.130447,1.79045,2.45328,0.395143,2.31891,1.32946,3.92309,5.07122,2.02317,6.77011,3.85498,1.66048,4.73939,0.414515,0.622942,0.647066,2.13544,0.665019,3.62295,7.39356,0.525153,5.86107,0.834313,6.45936,3.09542,4.64287,6.25336,2.61526,3.2844,0.449839,4.87483,7.86604
patches,6.4798,4.3784,4.97066,4.14506,0.437805,0.356047,0.219144,1.01736,2.31793,0.830408,2.17475,0.202538,2.10177,3.83064,5.45038,1.40775,0.314085,0.408144,7.41683,2.33144,0.440784,0.619942,2.82318,5.59544,3.24998,0.411585,2.93302,1.1518,0.501482,4.367,1.46503,0.795885,1.0856,6.6181,0.132076,1.33106,3.67507,0.724246,0.71242,1.89719,3.64288,2.2296,0.937159,0.214442,2.19487,1.30108,2.80175,0.634765,7.8224,3.41052,0.397784,1.38702,2.15087,2.0805,2.28015,1.52274,0.553507,0.130066,0.742253,0.664612,1.39406,0.356451,0.51943,6.34187,2.61385,5.71438,0.914479,0.343015,0.714072,1.34878,3.36949,1.32121,0.690184,0.150914,0.847583,0.428185,3.43644,1.92769,0.656146,0.221383,2.75916,3.31469,3.38999,0.458162,1.62146,2.79129,0.545152,1.09524,0.647268,1.88268,1.26936,0.913539,0.394293,3.97869,0.389307,1.20339,0.230403,3.57838,4.76105,1.79371,2.54097,0.581475,3.93028,1.37939,1.26628,3.24881,0.736826,0.969048,4.36933,0.15721,2.90929,2.29622,2.06947,0.641967,7.05432,4.3957,2.34345,0.511026,2.51468,1.80394,2.36758,1.63819,3.54824,3.34475,6.17584,0.232234,1.76015,5.50084
swan,0.178527,0.643869,0.158717,0.170373,1.153,2.3859,0.441102,3.15316,0.122419,7.66919,3.25536,0.213814,8.32442,0.151216,0.0900416,4.39556,1.27849,0.958786,0.105292,0.667545,0.797595,6.91675,0.192895,3.081,0.534632,0.476666,2.33005,3.50752,0.308388,0.665875,0.243145,7.58811,0.219892,1.00097,0.117992,1.00792,0.750469,8.02538,2.02225,1.48274,0.314648,2.06274,0.63255,0.781229,2.89569,0.457857,1.53079,1.0198,1.77635,1.26649,5.32437,3.60981,0.317379,1.75232,0.895461,0.93409,4.0104,2.71555,0.575544,0.934655,0.960274,0.67189,0.518697,0.216354,5.28019,0.219589,7.5524,1.41494,6.67078,2.47095,0.361665,0.115058,0.685145,4.39868,3.98793,0.633189,3.94674,0.595107,0.435821,7.44952,0.193591,2.7177,1.94397,5.07075,1.58012,0.569183,8.27996,0.268812,1.95413,1.05007,2.51955,0.598054,2.38581,1.67657,7.07632,0.948598,4.11049,4.75853,5.41454,1.92356,0.679798,3.43611,3.5967,2.88894,1.89474,0.192903,3.33855,0.347417,1.26454,5.06262,0.217571,8.74191,2.47942,1.60709,1.36484,2.66995,1.03339,0.0835285,3.92098,0.867529,1.93126,0.0992313,3.08282,7.84535,0.228014,1.10211,2.96355,0.283598
glider,0.480303,0.35655,0.504171,0.224024,2.37063,1.06363,1.01229,3.64706,0.624103,6.59834,0.703457,0.451698,2.68715,0.588966,1.67474,3.06913,2.06036,1.74698,0.726552,0.730666,0.433314,1.29135,0.970129,0.254699,4.32501,0.739693,0.791004,2.224,5.04445,0.424836,1.93356,2.32872,1.74963,0.149418,0.576644,0.384157,1.13055,4.92193,0.89934,2.81291,2.89759,0.898003,3.53291,2.63022,3.92012,0.55539,1.12954,4.10942,3.28377,1.38349,2.24263,2.82331,0.401141,0.834734,0.287217,0.259704,0.317753,0.794157,0.35416,1.05292,1.0795,4.05531,0.880813,2.30613,4.04496,1.30459,0.652412,2.91187,3.59114,2.08308,0.32971,0.592468,1.72601,0.53042,0.853251,0.879289,4.11425,5.18591,2.75457,0.59426,0.598137,3.93168,0.512909,4.3582,4.6191,0.736701,2.65146,0.881189,2.52236,0.299111,1.12249,0.978953,0.887973,0.461869,3.80588,0.557358,5.71405,1.05217,3.52828,2.09449,0.99635,0.521832,1.34979,0.641747,2.22519,2.04915,3.46261,0.513133,3.57944,4.1238,0.312121,0.830251,3.38562,0.163675,1.0392,0.433638,2.88856,0.742835,0.491051,1.50922,2.40893,0.177141,1.10953,4.70128,0.601578,0.537624,1.59826,0.876067
bike,7.23513,2.74092,0.619296,0.14641,5.0277,5.35138,5.32841,1.41294,0.869946,0.13073,6.33856,1.02531,1.70134,4.82051,0.708672,0.861286,0.358945,0.213075,-0.0734098,3.31458,0.0601778,0.0436279,0.839659,0.363007,4.70958,0.430839,1.07247,0.224286,-0.0776906,0.964771,0.451275,5.09909,0.39281,2.15168,2.44134,-0.0330159,5.86355,0.759272,0.682558,5.32385,7.45903,0.141867,0.205967,0.705335,5.51545,2.18194,1.13364,4.55073,5.01729,0.243582,0.327985,1.54859,0.464538,5.81553,0.197767,0.239735,1.24443,1.00733,0.720288,0.879569,0.021813,0.579774,2.61494,0.998391,0.889787,1.28963,0.522023,2.33663,4.9971,0.178802,0.83021,0.496999,4.45898,4.55184,0.363458,0.500936,6.77582,7.56885,1.03045,0.119008,0.262745,4.0416,0.249385,2.23827,0.580276,0.132309,2.04686,0.105798,4.27099,0.899343,0.454912,2.79554,2.29095,0.400606,0.577034,-0.119784,6.92494,0.93726,0.137487,-0.21659,1.35004,2.86854,1.60776,-0.0960051,2.72564,3.00779,0.440823,5.53496,6.28031,1.94423,-0.091504,0.504729,5.4177,0.286343,0.425217,0.594046,1.02614,0.320127,0.604526,4.84089,0.130448,0.219836,2.96215,0.60281,4.96778,0.533764,0.241467,0.536423
teaspoon,2.57242,0.838988,3.82323,3.88926,2.69328,0.7332,0.475649,1.30703,1.26823,1.04057,0.382944,1.36256,1.43475,3.10018,2.25121,0.232219,0.661202,0.434619,5.60888,2.13305,0.494355,1.06933,2.00576,1.47597,1.05013,5.48739,0.974095,2.07504,0.352297,5.24574,3.58202,0.978695,0.405215,0.847867,0.55794,1.35878,3.3621,0.178368,4.07333,1.60054,0.814092,3.87554,7.70028,0.276379,0.467894,2.15054,2.10759,1.17246,1.77082,3.7954,1.41401,1.37455,0.436134,3.25976,1.12667,0.690175,1.96429,1.69517,0.503217,0.169054,0.306122,1.29575,0.813945,4.94735,4.55133,5.91434,0.996251,4.45854,0.691499,1.57961,2.46806,0.775951,1.54386,0.384241,1.18817,2.97444,5.93096,2.61941,0.923104,2.66205,0.311846,2.37032,1.36849,5.21032,2.74374,1.73654,0.504038,0.587163,1.49507,3.7893,0.0723482,0.616444,0.872571,1.46459,4.98212,0.743751,0.125451,4.13363,2.76111,0.377608,0.211638,1.97022,0.495388,1.1676,2.25506,1.03534,1.38694,1.15407,2.18878,0.973444,0.326154,2.16226,5.27965,0.563109,2.07825,1.32421,0.532257,3.41863,2.13524,1.90547,1.38643,0.88847,5.89381,3.86836,0.468946,2.14996,4.91163,7.96805
booties,4.22896,4.5514,3.77176,7.303,3.24544,0.958934,1.40384,0.578336,0.474831,3.19638,3.45722,0.325627,4.25647,0.572997,1.81753,0.261807,0.730835,0.874025,3.99223,1.56919,0.125686,1.09946,1.44964,6.3044,2.00199,1.33119,4.83634,3.37735,0.240657,3.63843,0.409128,2.91928,3.68503,5.71479,3.00961,0.878761,1.48491,0.671324,2.46996,2.63347,2.2636,5.87195,1.38016,0.326223,1.31599,0.432319,4.41212,2.09647,4.57215,0.54303,0.779598,1.68946,3.03461,1.67753,3.5817,2.01593,0.564747,0.906458,2.57844,0.432022,0.170556,0.124695,0.644627,5.3105,0.930313,3.88842,2.47315,0.431062,2.40384,1.26445,0.613405,1.8753,0.576653,0.80994,1.29978,2.01541,2.82762,0.607164,0.662592,0.820439,1.53093,0.413785,3.78849,2.50836,0.594661,6.9689,0.649406,1.07462,2.57762,0.89232,0.828845,0.207152,0.934822,1.45624,1.69305,0.278497,0.255032,1.47721,0.530277,1.15908,0.574718,2.29677,1.68535,5.4226,1.43259,4.64957,1.62219,0.887426,0.841731,0.434991,1.53417,0.646318,2.30872,1.78565,4.01594,2.7628,0.378982,1.20433,0.39868,1.70632,2.38362,1.81216,2.85082,2.78336,0.618306,1.11365,5.30829,6.02538
trousers,6.0413,1.93606,7.22728,1.36787,0.747765,0.703543,0.822853,0.377321,3.31309,2.07812,5.59653,0.964106,5.5522,0.514849,1.67634,1.10259,0.0990086,2.04891,0.309755,0.340201,0.522233,1.45946,2.30301,4.51195,1.36186,0.731985,5.56445,0.664011,1.20277,1.97432,1.33675,1.10448,3.72212,3.55461,1.73258,1.1041,1.65012,2.04872,3.39051,4.22406,1.38069,6.37245,0.934387,1.28353,4.1351,0.564051,1.54724,0.550772,5.47101,0.438667,0.268599,1.37063,2.1237,0.98551,0.639325,0.378458,2.97894,0.302026,1.02407,0.540131,0.502019,0.125594,1.13944,1.64859,1.08458,2.53968,0.164695,4.28484,0.723145,5.08495,0.384376,1.10925,0.858845,0.749198,1.2318,1.913,0.442812,1.12928,0.0674875,0.0811976,1.93646,2.60622,1.45917,5.1825,0.66359,1.25409,0.5774,3.62688,1.7402,0.0534886,1.45548,1.86226,1.01617,3.00399,0.103273,0.453534,1.27265,0.261136,0.833472,1.6089,2.37377,2.0412,0.563896,1.16489,0.23237,1.33475,0.914688,3.69721,1.02178,2.04277,1.57411,0.407487,3.31135,0.475608,0.48604,0.365059,4.08399,0.297379,0.813934,0.158252,0.112883,2.47293,0.506835,0.566303,0.539001,1.89736,3.20835,7.5285
bangles,3.19571,3.87406,5.72318,6.70832,1.24081,0.778958,1.37709,0.429838,1.13281,0.984887,1.56413,1.98626,2.27644,3.54107,0.689828,0.279391,3.55451,0.375394,2.78025,3.65081,0.261533,1.02901,0.67897,3.64098,4.11211,1.9211,2.07678,1.06239,0.539444,4.71504,0.921862,1.14982,1.794,4.48859,1.78481,0.884041,1.13176,0.284605,4.93278,1.01869,1.74244,2.72246,5.92004,0.305291,0.696597,0.761717,2.15692,0.92016,4.34265,3.18247,1.09011,1.32749,1.82376,3.79882,0.743863,1.15808,0.550745,0.894291,0.555487,0.479277,0.408468,1.17341,1.05482,4.66337,2.80766,5.46402,3.96816,1.87388,1.09689,1.05278,0.9858,0.742599,0.484578,0.412133,1.51961,2.61728,6.31601,1.76555,0.434255,2.35739,1.41651,0.838069,4.99757,1.01125,0.668433,4.83133,0.490679,0.659492,2.50729,1.67908,0.385125,0.523282,1.14758,1.66745,1.92279,0.392097,0.306691,1.90199,1.7476,0.46678,1.57615,1.82319,2.89269,3.51251,2.02886,5.31759,2.2466,2.17846,2.54212,0.499846,0.990909,0.722167,1.81097,0.988163,4.38778,4.86159,0.417277,3.97599,1.35894,3.85976,2.83325,2.92209,4.30879,2.68228,2.50784,0.799125,4.3328,6.40437
furrow,0.701127,1.13082,1.96512,2.56142,0.618764,0.334685,3.15476,3.69188,3.17133,4.76989,0.680044,1.31028,4.173,1.31577,1.03777,5.65655,1.61216,0.100687,0.605814,1.34159,1.71335,0.185317,1.02275,3.10925,3.23514,0.258761,2.70082,0.906214,3.2494,0.0970046,1.04615,2.31778,3.11412,1.36725,1.88343,0.28689,3.1934,0.96703,0.619755,0.61745,2.42608,0.920072,3.10345,0.375917,3.6512,2.25309,4.14465,3.90133,2.50195,1.38457,2.9151,0.178813,2.5006,1.28778,0.182548,0.702402,0.560279,0.872011,0.796709,3.08618,1.16871,4.53348,0.834935,0.14895,0.542839,0.431812,2.06037,4.88638,0.408541,2.1546,0.11985,1.14493,0.241009,2.9251,0.756692,1.19875,1.95072,3.73871,1.99113,3.24011,2.59164,3.07532,0.349323,0.244796,1.76324,0.289815,1.19098,4.50849,1.95518,0.512856,3.1038,1.18168,0.409837,1.82081,1.18039,2.92422,6.99526,0.489558,1.39627,3.13385,5.78983,0.352563,4.57463,2.07751,0.872869,0.963236,5.3183,2.3852,1.88276,0.587139,0.659412,0.891059,1.67838,0.362429,2.82574,0.499676,0.519112,0.741529,0.487276,0.509478,4.29345,1.44951,0.300745,1.3646,1.04776,0.361717,2.82382,0.256031
